amount,hour,device_score,account_age_days,velocity_1h,ip_risk,merchant_risk,distance_km,failed_logins_24h,chargeback_history,country_mismatch_score,new_device_flag,is_fraud
76.25551037427746,5.0,41.837014876431894,46.0,2.0,84.14638565615563,62.86794189885145,30.133041888818852,0.0,0.0,0.9039964012286897,-1.438446954243382,0
19.633119243126096,11.0,54.950253488219666,147.0,2.0,0.0,15.655924963326818,72.4363099536943,1.0,1.0,-2.495716961559264,3.7753682565328672,0
28.645591597701205,2.0,68.69807967868427,103.0,6.0,100.0,66.65945033587799,90.8610024865371,3.0,1.0,2.944384513416601,-3.2769959303169807,0
74.09014343447662,8.0,62.6694278726675,249.0,1.0,0.0,65.30664729865357,58.95758904704791,1.0,0.0,-0.41978656795270175,1.1352061864776395,0
110.07032691779823,1.0,30.971092819130448,16.0,7.0,23.40456654206351,79.17284311949055,32.01743480684166,0.0,1.0,-0.37799814348694083,1.236940205794323,0
30.352744010023883,0.0,55.8951273635982,114.0,2.0,54.65267503668338,38.146367657037814,29.77120365613509,1.0,0.0,-2.002829630752417,1.9686376485889339,0
117.37040453546452,4.0,64.07829259577339,1.0,5.0,64.17660246947001,80.4816233325657,15.131555416828252,3.0,0.0,-0.3142562500955337,0.6681955964561807,0
172.8707885249599,4.0,72.36172455134201,134.0,6.0,23.609230174842942,79.34392809598745,39.232474423524366,2.0,1.0,0.9450459239065274,-0.5035314789566943,0
25.639844139586472,11.0,55.4880181160724,70.0,4.0,97.66232606234608,35.276086991630514,13.70942093923334,2.0,0.0,-0.1603558659021591,2.1140488954264534,0
98.03704023943895,8.0,59.915922300543926,95.0,4.0,54.00274060744844,10.359942521040324,29.132249103853418,1.0,0.0,-0.9647830619125781,1.9994115980434521,0
43.663935281149,7.0,57.83909057358028,225.0,7.0,91.96857598645741,28.46728682183543,78.01550768509584,4.0,2.0,1.0167845957081523,-3.7091104572183817,0
81.9172329157918,12.0,21.61920417436956,165.0,2.0,51.865255787494775,49.16650663456471,47.763364901481005,2.0,1.0,-2.3494510342125308,1.9275816440826792,0
76.65937213089904,13.0,40.37340110226024,29.0,2.0,0.0,0.0,15.618008840576836,2.0,2.0,0.9789928320710202,-1.1162954867132646,0
113.63959189937262,8.0,74.52125090834289,39.0,1.0,71.95463424446662,82.2816917081137,48.232419049137334,1.0,1.0,2.7793128042994506,-3.7764905756980482,0
12.68508253568356,21.0,22.291599507893196,40.0,3.0,7.8099643854205,26.45018658044178,40.19911268238513,2.0,2.0,-1.4753117276325625,2.494270156299125,0
77.97933934462688,6.0,59.178269908186145,159.0,3.0,16.939326110303902,49.01801148140722,51.00094935141653,3.0,0.0,-0.8917261741440163,2.01489935625611,0
19.252482946957603,4.0,50.02484882471737,89.0,5.0,0.0,52.035279496130435,54.402928141002505,0.0,2.0,-0.6012521376317601,2.237991233074652,0
170.54249967256885,1.0,67.55589859673577,17.0,1.0,76.16259143775181,16.04502395490686,9.652560664396578,2.0,0.0,-1.0055186192169565,-0.72428071907876,1
21.35223604429817,4.0,44.62391024311805,183.0,2.0,52.160522750836435,64.96778534873708,17.090669236774296,3.0,0.0,0.4060930108299624,-2.5124768110905236,0
144.90986036814897,11.0,84.40528638264956,85.0,1.0,1.3719574933588419,85.3957708803946,34.03688222487126,1.0,1.0,0.6619803122690384,-2.958795392118357,0
45.24148412376648,6.0,24.27866269435991,118.0,4.0,25.7312625325955,60.3935392286771,52.318975553404066,3.0,2.0,-3.0613981937720394,5.612750863090813,0
146.52238992830542,2.0,38.023601885463634,145.0,3.0,40.06224506907037,38.125094757187824,22.279499651341457,1.0,0.0,-0.018990298218535373,-1.386375097554563,0
165.1260531486381,18.0,85.17750352293848,247.0,2.0,100.0,39.24625449111189,70.08179828071164,1.0,3.0,1.3113240582730548,-4.785024786215942,0
77.842842582937,0.0,60.488588834721575,190.0,4.0,89.45795523557749,64.67099480934228,59.204176178711116,2.0,2.0,0.9817594144682413,-3.638883301865961,0
103.21711501649081,8.0,79.95362546341664,23.0,1.0,43.87919065679534,50.930853972927736,16.79357724400359,0.0,0.0,-0.08445102519051395,-0.6717177119125108,0
80.47606247401161,17.0,54.66014941372854,75.0,8.0,0.0,62.105100566269265,38.03290191329885,2.0,2.0,-0.4019424296792773,1.1773101019670758,0
96.89238144864288,6.0,63.208954307258026,57.0,1.0,41.48053155360827,21.044612549411905,16.185624302025655,1.0,1.0,-0.44982018611041696,-0.3963820327784907,0
122.21369853531817,12.0,60.200886966408476,239.0,3.0,100.0,37.13871223875279,74.45394808384494,1.0,3.0,0.07246722847751041,-2.8225006695507187,0
139.18053116352684,3.0,63.57000932763775,235.0,5.0,46.91447292477591,64.93529638075837,34.447605371470296,1.0,2.0,-0.5171963625289372,-1.0620467161672478,0
15.985097776138215,4.0,28.23910525151648,213.0,9.0,94.70132825173431,57.79577745619948,113.68722373320304,1.0,0.0,4.231002267105032,-7.977630628879982,0
95.83350856374221,9.0,45.15286419956094,21.0,6.0,6.803169552286775,96.40984276520808,24.970997631980147,1.0,2.0,0.27873407374067805,0.3204027072190711,0
84.37012116595861,13.0,71.12469546452643,146.0,4.0,100.0,13.691840948443769,85.33525568896155,2.0,2.0,1.3269782348601395,-3.392579791458829,0
54.55996401383038,11.0,48.21078164208866,132.0,3.0,0.0,59.505248483799676,56.98224532346614,1.0,1.0,-0.3878847719776769,1.2868480430747662,0
92.37587876742649,10.0,42.62792854735527,243.0,2.0,64.8252655857571,33.525770227456334,11.090424445055566,0.0,0.0,-0.21827123855818575,-1.7578882810951217,0
78.38322477029595,5.0,55.71949676464077,171.0,4.0,2.8130819688658377,31.91492656028086,50.53274415266546,0.0,1.0,-0.5168782485922532,1.8767776448400033,0
53.80214470639825,5.0,42.66987422440399,393.0,0.0,0.0,78.81281406374461,50.644983590293876,0.0,0.0,-0.11373408540266228,2.88320324100647,0
76.01448778593652,14.0,0.0,245.0,1.0,29.863847478512994,8.320062490949311,38.22002240974751,2.0,1.0,-0.22458538523522464,0.6773295025263801,0
93.507511517598,10.0,51.45180753411953,126.0,2.0,14.29313467891965,42.730219956668776,38.36591484622181,0.0,1.0,0.5563280730670683,-0.421481956913538,0
46.05672964068494,8.0,4.805789134202584,110.0,3.0,14.704708738838292,50.48421002618405,32.2805107020415,1.0,1.0,-0.11265461040545777,1.2427310452012945,0
23.739159954228022,7.0,53.23874641706557,102.0,0.0,23.224704471458,62.896940018036695,40.301867018570825,1.0,1.0,-1.8779221169371954,1.0313472549415752,0
63.54634219397341,2.0,58.07491085384304,292.0,4.0,100.0,74.5502068153692,99.36931053473305,1.0,2.0,1.4423849154139647,-4.452754078933767,0
113.32829039828897,8.0,43.70629104552528,144.0,1.0,100.0,18.45498179737275,70.47028697883174,1.0,2.0,1.997059208684619,-1.5465361796284722,0
41.24569018485933,1.0,0.0,18.0,9.0,100.0,46.92504780470957,140.02580580717373,0.0,3.0,2.2039419853525,-3.189182096583588,0
10.495261206513653,1.0,31.338218303021744,265.0,0.0,78.11393258102235,62.179479401707546,19.42427200141469,0.0,0.0,-0.9841741744147219,-0.46336681930934676,0
176.91212312870073,8.0,41.71794037581877,282.0,1.0,67.93142345223585,43.20321813004595,17.118607374588787,1.0,2.0,-0.40720738839756176,-2.964778027228328,0
61.136624081983875,4.0,55.29636063916587,182.0,1.0,34.36601247819036,21.81390140315576,39.26311244944503,0.0,1.0,-1.3391343980521473,2.165207505586027,0
21.357268132316317,3.0,12.167080747277865,227.0,1.0,41.21758246744051,49.90929469249296,4.744720087534605,0.0,1.0,-0.2847830059287626,-1.2155093974027238,0
40.46066553712296,18.0,27.507227894008736,187.0,2.0,77.7820830298655,20.623667579518347,22.15335670819267,2.0,0.0,-2.2157976831643253,4.804906276315652,0
24.941242746822105,7.0,32.77462594702236,159.0,1.0,8.318128508664216,58.277614976930515,44.596612838800795,0.0,1.0,-0.8332411709848968,1.7489977623574184,0
86.68675871402154,4.0,19.681773934302306,400.0,1.0,83.86743518933062,41.30104534007264,21.384177150641126,0.0,2.0,-1.7775876557560215,-1.1877518566685616,0
79.56365470981673,4.0,76.82194984365933,352.0,3.0,96.73750063023292,73.48228943591224,83.74257467296407,0.0,1.0,2.2775633088126557,-5.89490797331697,0
14.721454980061978,6.0,24.3693998843545,183.0,9.0,100.0,81.47358292212417,108.08663872016619,2.0,2.0,1.9278146910158922,-5.01248473094996,0
281.84282265929573,7.0,60.33314639120135,236.0,5.0,19.17240481283491,94.41495661317268,37.259722560632206,2.0,0.0,2.1407286823228957,-2.470931506299016,0
113.96562738791697,12.0,93.66490083979154,21.0,4.0,9.099956500311556,71.02077523368891,49.16636081588418,3.0,1.0,-1.3365714265094344,1.285217888662392,0
55.66937593644075,0.0,32.40845859893175,97.0,8.0,12.483522009446602,34.035340134906406,46.76107287323862,1.0,1.0,-0.7750481892890907,3.220064240485618,0
65.77696079036865,0.0,42.99256973411711,126.0,1.0,0.1348326410309042,65.8962403265626,25.307077876085646,0.0,2.0,2.3576548502272647,-2.545246193301788,0
166.57800875230382,0.0,38.05417481063692,83.0,4.0,0.0,70.6069792860971,32.21241528375029,1.0,2.0,1.3267078570743083,-1.7557754289791534,0
25.069656725493225,13.0,71.8395883242242,158.0,2.0,68.03170739455783,94.26634152003305,33.54833576048853,2.0,0.0,2.3814894708962306,-1.9148027325320716,0
91.22847242604168,4.0,87.2388024836902,68.0,7.0,56.76995718691884,37.072622580881266,47.71197716159091,1.0,0.0,-3.469933557698455,6.924950585920218,0
64.44856974740719,3.0,37.99199250181711,144.0,2.0,15.890378570782403,98.44725311296284,48.63795882760035,3.0,1.0,-1.2461157487137868,1.9081860244634536,0
84.43035612227467,1.0,73.17156568062322,233.0,4.0,0.0,41.375710913956695,116.83743979002259,1.0,3.0,0.7666926393060648,-0.3750531328256853,0
43.50859235497643,4.0,79.01603893277486,159.0,3.0,43.84621293801716,42.404392461491604,18.585874223020276,2.0,1.0,-0.29724517649364557,2.061436561389429,0
94.96936358062284,5.0,18.025090218547074,35.0,1.0,38.58773698393723,62.45627380998237,15.962807288968001,1.0,2.0,1.7365884211817022,-2.1068008097059057,1
70.76102636422581,9.0,36.7918984543974,107.0,0.0,51.21289706068573,58.60910077479188,12.151084873579723,2.0,0.0,0.7978573032569287,-2.244429016158004,0
50.6601044438884,7.0,67.41909625415103,128.0,2.0,25.52598087525086,84.15189140455158,7.505846551551313,4.0,0.0,1.0941604919222068,-1.4411480709887712,0
16.92411702788706,7.0,38.948436472630625,305.0,0.0,89.84770795659553,45.80289534681954,25.764793070396838,0.0,0.0,-1.2339352975017697,-0.6276393828022797,0
67.57285062000268,2.0,25.143915024154072,129.0,3.0,47.96123839655379,28.655989483334107,44.76965285568555,0.0,1.0,-3.071414482079262,5.740122520992225,0
80.41591267383619,19.0,47.13410496183566,142.0,4.0,9.84819871728515,65.38341817083096,0.4486855817626227,1.0,2.0,-0.03108418690999204,-3.1029927734866116,1
77.9229969748129,10.0,49.183263884526866,114.0,1.0,70.86904196596451,44.661921459691854,15.77888030001565,1.0,0.0,0.4070434035082211,-1.6763252453874617,0
51.11032772400603,3.0,30.87212657727604,368.0,5.0,19.258430655202584,48.338743917870254,21.37180601768126,1.0,0.0,1.0717291862942475,-0.6215136703355688,0
17.678741143902535,20.0,13.4975558310269,218.0,5.0,81.36544342051737,54.91468657767221,29.42272229744543,0.0,1.0,-2.7738375929492207,3.005640226046939,0
62.855413432020526,9.0,100.0,262.0,6.0,56.079654344880595,44.665307848245675,45.285097784113105,0.0,0.0,3.6743143586019023,-4.1914594190026975,0
130.7580680586321,1.0,70.6769058211499,239.0,5.0,6.201416713314721,82.27281554927049,71.37606163476784,1.0,1.0,-2.7112665299244196,0.7071738090675591,0
52.36327885985952,7.0,66.43878260796862,121.0,1.0,52.340564709165896,16.63570066536181,14.160095619924936,1.0,1.0,-0.625528907759503,1.2400978444110855,0
46.75779392686124,10.0,67.3323399904627,44.0,4.0,10.541078224984723,61.821477751509654,0.3747123502457574,1.0,1.0,1.486012658436738,-3.1992354531714238,0
30.70153660686312,1.0,46.132381235866845,160.0,4.0,52.09525248295518,52.197613246711676,52.92928372686534,1.0,0.0,-2.59359713543564,4.546975684553116,0
79.53917124807913,11.0,35.611277134540686,124.0,1.0,21.084240107274542,11.222965137276795,49.14254206618854,2.0,1.0,-1.591702279430303,1.7763613827739004,0
15.112721726008978,2.0,0.0,101.0,8.0,0.0,24.010229670079013,81.5449260888812,0.0,2.0,-2.5533917383102542,5.098066004860194,0
20.636429238492013,8.0,58.767626247639285,427.0,4.0,75.708633727985,78.16693468809166,48.42091538286794,1.0,1.0,-0.3419711396214289,-3.4613689418436273,0
23.99805103805728,11.0,50.082472119297584,12.0,6.0,3.9749932831750314,67.77784874792258,70.86142843077369,1.0,2.0,-3.3129393638829745,5.20425311589864,0
30.4429731908345,2.0,46.544928247732514,80.0,2.0,31.63722232018782,14.466974819651398,38.06749914191584,0.0,1.0,-1.811509810002972,2.6387915284433845,0
151.81779546152953,5.0,63.98281119277776,86.0,1.0,0.0,28.029388962582427,18.582411355957085,2.0,1.0,2.1058134254526535,-3.3496946207878477,0
104.6682103405454,10.0,43.610892279124556,54.0,6.0,16.670797118044725,43.40895660016891,54.070687908821526,2.0,1.0,-1.420512013194184,2.223124185942432,0
62.43974034714457,10.0,53.90709250234921,173.0,1.0,86.1513071777417,76.76987467380448,5.158564670112241,0.0,1.0,-0.41786524730953034,1.4991151437756847,0
55.49586329166254,4.0,66.84352427055394,42.0,8.0,0.0,36.258818883246356,71.4347153168346,1.0,2.0,-1.5976189427239618,3.2581170359675515,0
58.20000932685906,10.0,54.65024577674404,110.0,2.0,58.48080097068032,0.0,23.68443767500243,1.0,1.0,0.6886293733409877,-2.523849142297456,0
94.43458747742267,0.0,48.444240681866,341.0,7.0,74.70667977571784,47.39389943659923,57.60658016515661,3.0,1.0,-0.0557450514587583,-3.089237362954869,0
10.25471098901827,5.0,64.24457715864419,110.0,4.0,25.239626154375735,45.884593091939045,48.66668504167694,1.0,1.0,-2.038437876145419,3.7548942532662757,0
123.22780328111959,3.0,33.241899460021855,107.0,2.0,33.13603677133946,63.15849176296952,28.494522674752556,0.0,1.0,-0.3938421421742774,0.37675844204045333,0
173.25696657706976,12.0,94.97571472982433,59.0,2.0,48.815782152664916,45.38491243573804,12.795793562710593,1.0,1.0,-0.09000297754815034,-1.7833541166037112,0
65.10811182739393,2.0,51.38446093307346,155.0,3.0,96.53575976623137,69.94034359188531,32.211954909810665,4.0,1.0,-3.523599077562093,6.365426812285847,0
104.36454868511507,10.0,81.37941256315469,184.0,4.0,0.0,51.110737966048745,35.18823333809483,1.0,1.0,1.22683643490965,-0.23581470059022583,0
48.686827378460684,3.0,48.311974742981,220.0,4.0,100.0,61.843553129944745,69.06325267518514,3.0,2.0,0.05957396503829904,-2.4055923713317457,0
85.90159448613754,6.0,47.132490292288985,244.0,0.0,23.87194493433021,65.1061080940909,57.75926346500748,2.0,1.0,-2.9757315542295952,5.487491940001934,0
123.79947743306684,9.0,44.65874179004811,139.0,1.0,0.0,31.45610657462015,51.106971893025374,1.0,1.0,-0.10038582335986423,-0.2705360203831302,0
78.68764625208682,13.0,42.066255088376366,166.0,2.0,27.013595915558682,73.8093175393739,43.80377043736388,2.0,1.0,-1.201241383011619,2.1204166950445145,0
70.49093101611415,13.0,19.208919890697235,94.0,7.0,0.0,48.55584819099762,55.27394364337854,1.0,2.0,-0.5020904232366368,2.163695477594157,0
23.129985568430502,11.0,82.2064683594228,233.0,1.0,41.48454794714718,65.11564041981134,55.988778970048834,2.0,0.0,-2.7019621994091274,4.281805630869647,0
178.46644831210435,2.0,33.79809944647161,14.0,3.0,26.495954156324018,87.07868020574857,46.679265379820144,2.0,1.0,-1.3654815256930304,0.1654175075771766,0
13.792083985972866,1.0,67.71137175048781,160.0,4.0,87.83827147058707,0.0,20.11932021660335,2.0,0.0,-2.874829788287692,2.9179058296495226,0
59.74766325660321,9.0,48.621343084447254,218.0,3.0,100.0,25.398681733854325,61.33320718682753,0.0,2.0,-0.023242186973160495,-2.2429218866744267,0
20.561355740083137,8.0,65.4467275280974,148.0,3.0,2.758559415445106,80.63551857366372,71.53435147663274,1.0,1.0,-2.527704656912034,4.162247477848484,0
11.948249396321883,10.0,43.195411136916206,215.0,5.0,100.0,21.428722520675407,92.47551407144628,3.0,2.0,0.507142162259444,-2.51155362764484,0
133.90057580688693,4.0,53.35178941097021,228.0,1.0,45.32344789197737,52.056735875358086,45.85436689168289,3.0,1.0,-3.392082188158806,6.151013567508042,0
26.37896857047093,12.0,44.84770502199616,26.0,9.0,5.407581805418715,11.361716971701057,33.555770146023406,1.0,2.0,-0.6228703545098719,3.0664445801015177,0
61.15468294017619,0.0,86.77872133145144,124.0,2.0,59.970494890738614,42.50759768973094,9.312725759428456,1.0,0.0,0.1481755633323537,0.9137756011557926,0
25.181565807792417,1.0,74.91419599873743,349.0,2.0,36.69841445772856,29.318006789266388,26.804349382049804,0.0,1.0,1.4849933736269885,-4.995451643160596,0
104.66618891633712,7.0,32.72339028377895,188.0,2.0,52.38327477031782,7.758044927441773,27.244007448082424,1.0,0.0,-0.8041722765205084,0.4793070899989941,0
34.28798791162646,6.0,34.029093695028514,238.0,3.0,95.06447129921236,73.43637983806599,54.19289950446367,0.0,2.0,-0.08784140414438779,-2.2974579537464175,0
98.87489945872167,12.0,70.83544480842497,43.0,1.0,24.517516875189767,31.701453170715773,28.478861572398387,2.0,1.0,-0.5404664413766558,-0.07430833847920724,0
30.834193909195577,1.0,50.500545633907194,120.0,8.0,75.1792888973424,88.78529361299019,73.36308521804864,1.0,1.0,2.1531655113320345,-4.85268634612934,0
143.52828550583496,2.0,39.17468401765447,112.0,0.0,38.36010168644875,92.5206533014651,0.0948819655868103,0.0,0.0,1.7127245602968104,-2.6402034828554655,0
88.4399260446242,12.0,75.35180489822666,278.0,2.0,70.21065712960208,68.90944525385066,39.80909939740753,1.0,1.0,-2.076006867908767,2.6422526591435505,0
52.5296034058705,1.0,24.30335311890826,66.0,3.0,87.30484552328232,54.848629700903835,46.28317460244578,0.0,1.0,1.207274383809365,-1.7000234528030027,0
152.00637621504802,10.0,21.246310550582525,584.0,2.0,80.52075820470358,80.68155830377012,45.539491302296945,3.0,2.0,-0.6837923491593434,-5.06841830490493,0
189.69056103119055,7.0,79.18346977106056,50.0,4.0,0.0,19.591698767478366,41.589931252181614,1.0,1.0,0.4108226231520451,-2.00412454470809,0
26.41950966232124,6.0,81.46994939895583,112.0,3.0,14.99841543639058,52.43021056154987,73.26071755324256,1.0,1.0,-3.4644414700048753,5.142742258507742,0
27.953154326745974,1.0,63.16031492673247,574.0,5.0,68.53736114680787,24.400107350340246,36.29579987539525,1.0,0.0,3.4562436665712473,-1.0238373071166982,0
61.41046624684269,15.0,62.53077907347007,12.0,4.0,36.290922632450986,52.5739693994004,37.25105019233444,3.0,1.0,-2.0593664874051685,2.695338745931988,0
120.21396192777584,4.0,25.064108403784218,287.0,7.0,100.0,60.17707285465283,135.7884702244202,1.0,3.0,2.7084520747713516,-6.683240670155615,0
118.30395547784417,12.0,50.502179326070326,570.0,1.0,45.498259900720164,84.74004789224449,12.821564693541779,3.0,1.0,-1.0322094598186666,-4.523714574917292,0
59.42211505175558,11.0,36.9605584156368,173.0,2.0,5.813899991198937,47.22948995572667,32.67399843236611,2.0,1.0,0.5059706590012538,0.3018649475940004,0
118.31127933310533,1.0,84.0075418509991,167.0,2.0,60.607714912206994,67.05361118137225,44.93208936676713,1.0,1.0,-3.928608860874756,7.02901507152177,0
32.91463972202274,4.0,71.94033355638041,174.0,5.0,48.41016804350035,60.99430726461665,37.59064014795643,1.0,0.0,3.003831302084326,-2.924547762852391,0
111.97562523228778,6.0,66.19179761634763,143.0,4.0,56.34679708584049,47.59100165299132,1.7047983698028089,1.0,0.0,1.3617919626530508,-0.24425408616604666,0
15.33962797098848,6.0,69.33787081722461,187.0,1.0,23.173239169177595,44.330762805681545,44.399465678959466,0.0,0.0,-1.4292975819379308,2.093761305771676,0
73.2368131573098,11.0,54.795746095766305,78.0,2.0,59.96979210710238,25.903541093095146,51.374666437780135,1.0,1.0,-3.560545087168259,4.079203614051512,0
32.48680959916364,1.0,68.30110584160974,242.0,5.0,100.0,32.53906387391473,75.61175773070244,0.0,1.0,0.8068059032017803,-3.5249583660138595,0
12.783126053819418,16.0,57.97716510459142,57.0,7.0,93.03266630178943,32.07632076353046,75.65767427759816,2.0,1.0,2.7035506732511045,-3.8944352406431686,0
133.46595067829088,8.0,61.52446783190531,225.0,0.0,21.91507731795802,44.68642767236107,19.136127176690152,1.0,0.0,1.6945092911462,-1.7005097976826276,0
135.59742534237319,3.0,49.00791862257332,167.0,0.0,0.0,86.44747506059144,56.95789303569605,2.0,1.0,0.3915398117655733,-1.1753608833258564,0
73.04181175755384,5.0,48.7290754021887,318.0,4.0,96.70270703106254,32.80143244929258,70.45966212247924,0.0,1.0,1.0726849985617815,-4.589638125646414,0
42.74797345335917,5.0,54.93586053690993,17.0,4.0,0.0,6.833893290528152,45.45027970147112,2.0,2.0,-1.4508660519128493,1.798275165665976,0
104.87133462880415,2.0,49.409355434039064,153.0,2.0,25.961659846299995,12.293102488982385,14.205937594043542,4.0,0.0,0.7569561832439411,-1.4940834239013348,0
26.9823938813251,9.0,50.31736705979028,64.0,7.0,0.0,24.349437912867455,79.29646819660694,1.0,2.0,-2.2236300762880843,4.367494723236955,0
182.00016513161424,0.0,39.43053627632138,16.0,5.0,0.0,59.02677025548348,40.20193632525929,0.0,2.0,1.8931081262842477,-2.997848575257354,0
98.81601953711323,9.0,25.793318089295084,218.0,2.0,13.916690529495938,11.949079185898789,41.48014500716671,3.0,0.0,0.07268315661355462,0.8477189509093719,0
29.78084625687052,14.0,53.91185848856017,178.0,5.0,90.97621677789735,77.08340577963969,73.20629721287388,0.0,1.0,1.5207247852279573,-3.669218983734063,0
42.34571202699551,12.0,0.0,139.0,5.0,68.34066524066925,34.552935292878175,16.105018160779238,1.0,1.0,-1.2659732081300539,4.435579974040316,0
155.0120724773111,4.0,60.70521094414502,80.0,5.0,100.0,42.627973471147435,92.06104628674264,1.0,1.0,-0.10338165084242457,0.6224098463857966,0
121.23394700655673,20.0,49.18927339312415,177.0,3.0,98.52226449384457,83.4409297679982,5.0976669396659355,1.0,2.0,-0.45942994220577693,-0.17470827897819075,0
77.6200062816189,11.0,64.41644127628435,68.0,4.0,100.0,46.32789768241415,72.34677459229279,4.0,2.0,1.328196446549479,-3.1599073297740765,0
22.410678962588428,6.0,59.19221841200351,114.0,5.0,100.0,56.379740638124346,67.89142371122023,1.0,1.0,1.3659293994348412,-3.228736328528302,0
91.83816248188963,23.0,53.157074708975706,72.0,3.0,68.52402584604519,50.92344984025502,10.76170443590132,1.0,0.0,0.9822737197645004,-0.40248239750317943,0
88.99950647605804,13.0,66.30511460452664,173.0,1.0,42.96105485533742,16.047121562245096,30.653730800432157,1.0,1.0,-0.4555472048314879,0.16764999169858635,0
61.0087963117809,6.0,51.05749352279169,15.0,7.0,14.834936245226714,39.70754868449954,53.987513417147476,0.0,1.0,-1.8833903785143167,3.2375290305217264,0
29.287515043947113,10.0,42.57211684816602,214.0,1.0,22.51753102754373,46.21752930216527,62.78446670041389,0.0,0.0,-2.4703359760169934,4.272116482657709,0
46.2339735920283,2.0,41.87711601310708,156.0,0.0,16.123205480264147,61.94306628551886,40.9626172643325,0.0,0.0,-0.8670149402543342,1.1973968161202386,0
35.15384617150907,11.0,80.978698551115,108.0,6.0,100.0,78.3307872397904,86.98581051548234,1.0,2.0,0.6096028688048745,-2.398893199316714,0
82.29433278653912,9.0,52.74799414838277,115.0,4.0,48.563911708790386,54.487831548221656,38.27862337423148,3.0,0.0,-1.4202234776426998,2.5939562946639603,0
36.085487206432,16.0,76.0933346979577,133.0,2.0,10.334877464788597,57.87697797357074,46.97441648733822,2.0,1.0,-1.3291880935230147,2.902259664639752,0
33.68025459005041,7.0,45.94230150967528,121.0,2.0,49.46169781124814,69.32591474441126,64.43305157061144,1.0,0.0,-3.81954581631598,5.028382569787497,0
37.90594039653854,7.0,40.551509171174985,117.0,0.0,100.0,76.59764118755439,23.072425614442192,5.0,1.0,-3.289836122419444,4.340830508884968,0
143.6150569174904,0.0,19.175472490292233,151.0,4.0,100.0,51.365498397663046,10.414986789891227,2.0,1.0,-0.769139262648304,-0.2843132264580707,0
115.18455972765128,8.0,49.7503835673049,147.0,4.0,47.71477664447678,35.68310007022046,22.83392490807592,0.0,0.0,0.1087949584372716,1.0549998942158936,0
68.59203757315677,7.0,30.212162096178123,200.0,6.0,43.94422106751529,50.384897830184165,25.18612994669718,1.0,1.0,2.3108601361125336,-2.126261345062037,0
74.04805986526381,2.0,40.756178926997315,172.0,2.0,0.0,37.43858019154719,44.56304299727906,1.0,1.0,0.1112822549967496,0.4413791446634576,0
31.392921686443888,6.0,59.05012927548414,77.0,8.0,100.0,19.895697792472355,107.85942112523847,1.0,2.0,1.9605625637398911,-4.097276919029905,0
142.437460962741,16.0,45.929366847830735,31.0,4.0,0.0,50.783611084736876,46.52633774439868,1.0,2.0,1.8089413168402961,-2.6810460867597556,0
15.324337385489581,11.0,90.2633495396854,244.0,2.0,35.52227259491717,40.259805830316864,16.183370680854296,1.0,1.0,1.133151175008936,-3.7996763864954524,0
107.08317225376493,3.0,25.576916984473627,159.0,6.0,2.94999132373173,53.70742264263703,70.89424426370698,1.0,2.0,-3.184252399269338,6.971248147884386,0
53.42634598877271,6.0,46.024147105920534,224.0,6.0,96.86561158274307,80.94134359630056,18.490101373989177,2.0,1.0,-2.9987045038615276,3.454500746977778,0
47.889676414637485,12.0,21.9875705255123,17.0,7.0,0.0,27.53779654397982,61.723702213636976,2.0,2.0,-2.0237736159416038,3.598131135663529,0
112.65668990474227,8.0,30.842409089006612,330.0,1.0,29.825863611889762,74.07525729736581,48.70438179641983,2.0,1.0,-0.16667389128232124,0.577343921077433,0
149.25716410939745,11.0,88.95210324153925,27.0,2.0,79.23161161290949,99.62382248570945,2.6625813190913106,1.0,0.0,-0.0684548520477184,-0.3877778297116138,0
27.883757899366582,7.0,44.88580786380092,223.0,0.0,35.023188460996856,2.0913969890965802,20.52393450186627,0.0,0.0,0.1263637706252625,0.9931867160090612,0
78.8072304983297,4.0,2.9716664684704597,194.0,2.0,53.42236492788426,49.24410067012916,56.772082216068505,1.0,1.0,-2.3480105125694584,3.4613284103078836,0
241.520581057244,0.0,22.508648281623216,159.0,6.0,17.916289750418215,15.060139972706097,41.951117956806875,0.0,0.0,-0.06373561126198823,-2.2346485920412342,0
56.75356931747813,8.0,18.43558139525927,25.0,4.0,88.17907805622933,44.07307058740841,58.59417046592826,0.0,1.0,1.850819711667734,-3.399888981962967,0
54.629259725472295,7.0,43.45238695807073,146.0,13.0,0.0,27.567159705811335,66.09799328097205,1.0,4.0,0.5567328221536219,1.1049599800096115,0
105.96776344681885,3.0,70.00305312824645,32.0,1.0,62.49714328233217,42.58392719135358,27.443141066423323,2.0,0.0,1.918694189110334,-2.8654643920395846,0
72.47150839147105,9.0,30.349745905413442,288.0,7.0,83.26425530282359,65.20108997850045,60.93212775759093,0.0,1.0,2.5722923571357503,-1.6009734382408243,0
42.05329303398955,3.0,53.451957197145354,235.0,3.0,40.901829800317316,69.18457113090248,25.920488064166737,1.0,0.0,0.9674309731276093,-3.2847680119292373,0
58.948056544926054,6.0,9.991788481339661,326.0,5.0,89.96002013108193,69.4645233622529,77.9708802372851,1.0,2.0,1.5552460731175621,-5.340460824300754,0
130.4873117779961,15.0,55.500778645864244,93.0,2.0,19.281279831589032,72.85749580849175,45.058942965095596,1.0,1.0,-0.8889663641605433,0.5379849624158504,0
